time,bus_voltage_V,current_mA,power_mW,State
12/26/2023 13:12,5.205,434,2260,idle
12/26/2023 13:12,5.197,508,2680,idle
12/26/2023 13:12,5.197,506,2620,idle
12/26/2023 13:12,5.201,481,2260,idle
12/26/2023 13:12,5.205,459,2400,idle
12/26/2023 13:12,5.189,592,3080,idle
12/26/2023 13:12,5.201,440,2300,idle
12/26/2023 13:12,5.201,438,2300,idle
12/26/2023 13:12,5.201,432,2260,idle
12/26/2023 13:12,5.201,448,2400,idle
12/26/2023 13:12,5.197,514,2660,idle
12/26/2023 13:12,5.197,509,2660,idle
12/26/2023 13:12,5.201,517,2260,idle
12/26/2023 13:12,5.197,438,2300,idle
12/26/2023 13:12,5.205,425,2260,idle
12/26/2023 13:12,5.205,432,2260,idle
12/26/2023 13:12,5.201,439,2300,idle
12/26/2023 13:12,5.197,517,2680,idle
12/26/2023 13:12,5.197,510,2660,idle
12/26/2023 13:12,5.205,434,2260,idle
12/26/2023 13:12,5.201,465,2420,idle
12/26/2023 13:12,5.201,438,2500,idle
12/26/2023 13:12,5.197,512,2660,idle
12/26/2023 13:12,5.197,574,2860,idle
12/26/2023 13:12,5.201,435,2260,idle
12/26/2023 13:12,5.205,428,2260,idle
12/26/2023 13:12,5.201,424,2400,idle
12/26/2023 13:13,5.205,427,2260,idle
12/26/2023 13:13,5.201,541,2400,idle
12/26/2023 13:13,5.205,435,2220,idle
12/26/2023 13:13,5.201,509,2660,idle
12/26/2023 13:13,5.197,507,2760,idle
12/26/2023 13:13,5.201,439,2300,idle
12/26/2023 13:13,5.201,461,2260,idle
12/26/2023 13:13,5.201,433,2300,idle
12/26/2023 13:13,5.201,444,2680,idle
12/26/2023 13:13,5.201,445,2360,idle
12/26/2023 13:13,5.201,464,2320,idle
12/26/2023 13:13,5.205,449,2260,idle
12/26/2023 13:13,5.205,426,2220,idle
12/26/2023 13:13,5.193,542,2520,idle
12/26/2023 13:13,5.201,433,2200,idle
12/26/2023 13:13,5.205,435,2260,idle
12/26/2023 13:13,5.205,434,2400,idle
12/26/2023 13:13,5.201,434,2260,idle
12/26/2023 13:13,5.197,502,2580,idle
12/26/2023 13:13,5.197,508,2620,idle
12/26/2023 13:13,5.197,521,2680,idle
12/26/2023 13:13,5.205,445,2460,idle
12/26/2023 13:13,5.205,426,2300,idle
12/26/2023 13:13,5.201,458,2260,idle
12/26/2023 13:13,5.205,428,2220,idle
12/26/2023 13:13,5.201,435,2220,idle
12/26/2023 13:13,5.205,438,2360,idle
12/26/2023 13:13,5.201,449,2360,idle
12/26/2023 13:13,5.201,464,2260,idle
12/26/2023 13:13,5.197,510,2620,idle
12/26/2023 13:13,5.197,509,2660,idle
12/26/2023 13:13,5.201,434,2260,idle
12/26/2023 13:13,5.197,525,2720,idle
12/26/2023 13:13,5.197,531,2620,idle
12/26/2023 13:13,5.197,507,2660,idle
12/26/2023 13:13,5.197,510,2660,idle
12/26/2023 13:13,5.197,510,2680,idle
12/26/2023 13:13,5.201,437,2300,idle
12/26/2023 13:13,5.205,436,2360,idle
12/26/2023 13:13,5.197,501,2620,idle
12/26/2023 13:13,5.201,512,2660,idle
12/26/2023 13:13,5.201,440,2300,idle
12/26/2023 13:13,5.201,439,2300,idle
12/26/2023 13:13,5.205,436,2260,idle
12/26/2023 13:13,5.205,442,2300,idle
12/26/2023 13:13,5.201,446,2260,idle
12/26/2023 13:13,5.201,444,2300,idle
12/26/2023 13:13,5.201,437,2300,idle
12/26/2023 13:13,5.197,509,2660,idle
12/26/2023 13:13,5.197,514,2680,idle
12/26/2023 13:13,5.205,441,2400,idle
12/26/2023 13:13,5.201,439,2300,idle
12/26/2023 13:13,5.205,453,2260,idle
12/26/2023 13:13,5.197,506,2660,idle
12/26/2023 13:13,5.197,513,2660,idle
12/26/2023 13:13,5.205,453,2420,idle
12/26/2023 13:13,5.201,435,2260,idle
12/26/2023 13:13,5.201,457,2260,idle
12/26/2023 13:14,5.201,434,2260,idle
12/26/2023 13:14,5.201,434,2220,idle
12/26/2023 13:14,5.201,466,2520,idle
12/26/2023 13:14,5.197,507,2660,idle
12/26/2023 13:14,5.197,534,2660,idle
12/26/2023 13:14,5.193,582,3040,idle
12/26/2023 13:14,5.205,433,2260,idle
12/26/2023 13:14,5.193,545,2860,idle
12/26/2023 13:14,5.205,434,2260,idle
12/26/2023 13:14,5.201,529,2760,idle
12/26/2023 13:14,5.201,473,2420,idle
12/26/2023 13:14,5.201,439,2260,idle
12/26/2023 13:14,5.205,433,2260,idle
12/26/2023 13:14,5.197,513,2660,idle
12/26/2023 13:14,5.197,520,2680,idle
12/26/2023 13:14,5.201,448,2320,idle
12/26/2023 13:14,5.201,562,2920,idle
12/26/2023 13:14,5.205,428,2260,idle
12/26/2023 13:14,5.201,429,2260,idle
12/26/2023 13:14,5.197,507,2620,idle
12/26/2023 13:14,5.197,510,2620,idle
12/26/2023 13:14,5.201,464,2560,idle
12/26/2023 13:14,5.205,486,2260,idle
12/26/2023 13:14,5.201,434,2260,idle
12/26/2023 13:14,5.205,436,2220,idle
12/26/2023 13:14,5.201,434,2220,idle
12/26/2023 13:14,5.205,436,2400,idle
12/26/2023 13:14,5.201,433,2260,idle
12/26/2023 13:14,5.201,455,2300,idle
12/26/2023 13:14,5.201,426,2260,idle
12/26/2023 13:14,5.197,530,2760,idle
12/26/2023 13:14,5.197,512,2680,idle
12/26/2023 13:14,5.197,509,2560,idle
12/26/2023 13:14,5.197,541,2620,idle
12/26/2023 13:14,5.205,436,2260,idle
12/26/2023 13:14,5.193,694,3400,idle
12/26/2023 13:14,5.197,514,2680,idle
12/26/2023 13:14,5.201,505,2620,idle
12/26/2023 13:14,5.201,441,2320,idle
12/26/2023 13:14,5.201,435,2260,idle
12/26/2023 13:14,5.205,428,2260,idle
12/26/2023 13:14,5.197,502,2680,idle
12/26/2023 13:14,5.197,510,2580,idle
12/26/2023 13:14,5.205,463,2500,idle
12/26/2023 13:14,5.201,441,2300,idle
12/26/2023 13:14,5.201,461,2360,idle
12/26/2023 13:14,5.201,437,2300,idle
12/26/2023 13:14,5.205,440,2300,idle
12/26/2023 13:14,5.197,526,3080,idle
12/26/2023 13:14,5.197,509,2660,idle
12/26/2023 13:14,5.201,474,2320,idle
12/26/2023 13:14,5.201,436,2320,idle
12/26/2023 13:14,5.201,450,2300,idle
12/26/2023 13:14,5.201,512,2660,idle
12/26/2023 13:14,5.197,514,2620,idle
12/26/2023 13:14,5.201,466,2260,idle
12/26/2023 13:14,5.201,436,2260,idle
12/26/2023 13:14,5.205,433,2260,idle
12/26/2023 13:15,5.205,435,2220,idle
12/26/2023 13:15,5.201,439,2300,idle
12/26/2023 13:15,5.201,457,2400,idle
12/26/2023 13:15,5.201,470,2420,idle
12/26/2023 13:15,5.197,511,2660,idle
12/26/2023 13:15,5.189,593,3020,idle
12/26/2023 13:15,5.201,429,2300,idle
12/26/2023 13:15,5.205,434,2260,idle
12/26/2023 13:15,5.201,441,2320,idle
12/26/2023 13:15,5.205,447,2260,idle
12/26/2023 13:15,5.201,441,2300,idle
12/26/2023 13:15,5.201,464,2420,idle
12/26/2023 13:15,5.201,487,2520,idle
12/26/2023 13:15,5.197,508,2620,idle
12/26/2023 13:15,5.197,510,2760,idle
12/26/2023 13:15,5.205,439,2300,idle
12/26/2023 13:15,5.205,440,2300,idle
12/26/2023 13:15,5.197,476,2500,idle
12/26/2023 13:15,5.205,439,2260,idle
12/26/2023 13:15,5.201,440,2400,idle
12/26/2023 13:15,5.197,507,2620,idle
12/26/2023 13:15,5.197,547,2720,idle
12/26/2023 13:15,5.201,431,2260,idle
12/26/2023 13:15,5.201,483,2300,idle
12/26/2023 13:15,5.205,436,2400,idle
12/26/2023 13:15,5.201,441,2260,idle
12/26/2023 13:15,5.201,464,2300,idle
12/26/2023 13:15,5.205,430,2260,idle
12/26/2023 13:15,5.205,430,2260,idle
12/26/2023 13:15,5.197,501,2580,idle
12/26/2023 13:15,5.197,505,2620,idle
12/26/2023 13:15,5.201,483,2420,idle
12/26/2023 13:15,5.201,447,2320,idle
12/26/2023 13:15,5.197,572,2920,idle
12/26/2023 13:15,5.197,513,2680,idle
12/26/2023 13:15,5.201,438,2400,idle
12/26/2023 13:15,5.205,432,2400,idle
12/26/2023 13:15,5.201,433,2220,idle
12/26/2023 13:15,5.205,438,2300,idle
12/26/2023 13:15,5.201,438,2300,idle
12/26/2023 13:15,5.201,433,2260,idle
12/26/2023 13:15,5.201,434,2260,idle
12/26/2023 13:15,5.197,525,2660,idle
12/26/2023 13:15,5.197,532,2660,idle
12/26/2023 13:15,5.201,439,2300,idle
12/26/2023 13:15,5.201,431,2260,idle
12/26/2023 13:15,5.201,429,2260,idle
12/26/2023 13:15,5.205,433,2260,idle
12/26/2023 13:15,5.201,437,2400,idle
12/26/2023 13:15,5.197,512,2620,idle
12/26/2023 13:15,5.197,509,2660,idle
12/26/2023 13:15,5.205,437,2260,idle
12/26/2023 13:15,5.205,434,2260,idle
12/26/2023 13:15,5.201,439,2420,idle
12/26/2023 13:15,5.197,505,2620,idle
12/26/2023 13:15,5.197,536,2660,idle
12/26/2023 13:15,5.205,432,2260,idle
12/26/2023 13:15,5.201,424,2220,idle
12/26/2023 13:16,5.201,424,2400,idle
12/26/2023 13:16,5.197,511,2940,idle
12/26/2023 13:16,5.205,463,2200,idle
12/26/2023 13:16,5.201,435,2260,idle
12/26/2023 13:16,5.197,510,2680,idle
12/26/2023 13:16,5.185,653,3380,idle
12/26/2023 13:16,5.205,475,2300,idle
12/26/2023 13:16,5.189,628,2940,idle
12/26/2023 13:16,5.201,585,3040,idle
12/26/2023 13:16,5.193,587,3960,idle
12/26/2023 13:16,5.205,418,2260,idle
12/26/2023 13:16,5.181,638,3240,idle
12/26/2023 13:16,5.201,474,2520,idle
12/26/2023 13:16,5.193,584,2980,idle
12/26/2023 13:16,5.201,432,2260,idle
12/26/2023 13:16,5.189,581,3020,idle
12/26/2023 13:16,5.205,435,2300,idle
12/26/2023 13:16,5.189,592,3140,idle
12/26/2023 13:16,5.205,436,2260,idle
12/26/2023 13:16,5.193,621,3080,idle
12/26/2023 13:16,5.201,548,2860,idle
12/26/2023 13:16,5.197,508,2680,idle
12/26/2023 13:16,5.201,427,2300,idle
12/26/2023 13:16,5.201,423,2200,idle
12/26/2023 13:16,5.205,451,2220,idle
12/26/2023 13:16,5.201,506,2200,idle
12/26/2023 13:16,5.201,434,2260,idle
12/26/2023 13:16,5.201,446,2320,idle
12/26/2023 13:16,5.201,439,2300,idle
12/26/2023 13:16,5.197,511,2780,idle
12/26/2023 13:16,5.197,509,2660,idle
12/26/2023 13:16,5.205,438,2260,idle
12/26/2023 13:16,5.201,435,2260,idle
12/26/2023 13:16,5.201,500,2620,idle
12/26/2023 13:16,5.197,503,2860,idle
12/26/2023 13:16,5.197,514,2620,idle
12/26/2023 13:16,5.201,523,2220,idle
12/26/2023 13:16,5.201,433,2260,idle
12/26/2023 13:16,5.201,431,2260,idle
12/26/2023 13:16,5.197,508,2660,idle
12/26/2023 13:16,5.197,507,2620,idle
12/26/2023 13:16,5.205,460,2260,idle
12/26/2023 13:16,5.201,432,2260,idle
12/26/2023 13:16,5.201,443,2300,idle
12/26/2023 13:16,5.205,444,2260,idle
12/26/2023 13:16,5.201,444,2320,idle
12/26/2023 13:16,5.205,430,2360,idle
12/26/2023 13:16,5.205,438,2300,idle
12/26/2023 13:16,5.201,480,2500,idle
12/26/2023 13:16,5.197,505,2620,idle
12/26/2023 13:16,5.197,515,2620,idle
12/26/2023 13:16,5.205,436,2420,idle
12/26/2023 13:16,5.205,440,2300,idle
12/26/2023 13:16,5.201,461,2260,idle
12/26/2023 13:16,5.197,508,2660,idle
12/26/2023 13:16,5.193,550,2660,idle
12/26/2023 13:16,5.201,439,2400,idle
12/26/2023 13:16,5.201,438,2300,idle
12/26/2023 13:17,5.201,460,2220,idle
12/26/2023 13:17,5.205,434,2220,idle
12/26/2023 13:17,5.205,444,2320,idle
12/26/2023 13:17,5.201,447,2420,idle
12/26/2023 13:17,5.189,610,3140,idle
12/26/2023 13:17,5.197,535,2660,idle
12/26/2023 13:17,5.201,434,2260,idle
12/26/2023 13:17,5.205,436,2300,idle
12/26/2023 13:17,5.201,441,2360,idle
12/26/2023 13:17,5.201,445,2260,idle
12/26/2023 13:17,5.197,462,2400,idle
12/26/2023 13:17,5.201,440,2260,idle
12/26/2023 13:17,5.201,436,2300,idle
12/26/2023 13:17,5.201,473,2460,idle
12/26/2023 13:17,5.189,513,2680,idle
12/26/2023 13:17,5.197,536,2780,idle
12/26/2023 13:17,5.197,441,2300,idle
12/26/2023 13:17,5.201,442,2300,idle
12/26/2023 13:17,5.201,440,2300,idle
12/26/2023 13:17,5.205,440,2260,idle
12/26/2023 13:17,5.197,502,2660,idle
12/26/2023 13:17,5.197,555,2860,idle
12/26/2023 13:17,5.201,463,2360,idle
12/26/2023 13:17,5.201,440,2220,idle
12/26/2023 13:17,5.201,432,2220,idle
12/26/2023 13:17,5.205,438,2300,idle
12/26/2023 13:17,5.205,440,2300,idle
12/26/2023 13:17,5.201,453,2300,idle
12/26/2023 13:17,5.205,435,2260,idle
12/26/2023 13:17,5.201,433,2260,idle
12/26/2023 13:17,5.201,436,2360,idle
12/26/2023 13:17,5.201,436,2260,idle
12/26/2023 13:17,5.205,447,2320,idle
12/26/2023 13:17,5.197,503,2620,idle
12/26/2023 13:17,5.197,515,2660,idle
12/26/2023 13:17,5.201,441,2320,idle
12/26/2023 13:17,5.205,435,2260,idle
12/26/2023 13:17,5.205,434,2420,idle
12/26/2023 13:17,5.197,523,2720,idle
12/26/2023 13:17,5.197,512,2680,idle
12/26/2023 13:17,5.201,434,2260,idle
12/26/2023 13:17,5.205,440,2300,idle
12/26/2023 13:17,5.205,434,2400,idle
12/26/2023 13:17,5.201,434,2260,idle
12/26/2023 13:17,5.205,455,2260,idle
12/26/2023 13:17,5.205,499,2320,idle
12/26/2023 13:17,5.201,433,2420,idle
12/26/2023 13:17,5.201,435,2260,idle
12/26/2023 13:17,5.197,506,2620,idle
12/26/2023 13:17,5.197,533,2620,idle
12/26/2023 13:17,5.197,506,2620,idle
12/26/2023 13:17,5.197,443,2300,idle
12/26/2023 13:17,5.205,434,2260,idle
12/26/2023 13:17,5.205,436,2260,idle
12/26/2023 13:17,5.201,450,2460,idle
12/26/2023 13:17,5.201,436,2220,idle
12/26/2023 13:17,5.201,431,2220,idle
12/26/2023 13:17,5.205,434,2220,idle
12/26/2023 13:18,5.193,535,2860,idle
12/26/2023 13:18,5.197,504,2760,idle
12/26/2023 13:18,5.201,510,2620,idle
12/26/2023 13:18,5.193,622,3020,idle
12/26/2023 13:18,5.205,433,2620,idle
12/26/2023 13:18,5.185,656,3400,idle
12/26/2023 13:18,5.197,434,2400,idle
12/26/2023 13:18,5.193,587,3040,idle
12/26/2023 13:18,5.201,458,2260,idle
12/26/2023 13:18,5.193,584,3020,idle
12/26/2023 13:18,5.205,474,2260,idle
12/26/2023 13:18,5.189,579,3220,idle
12/26/2023 13:18,5.201,437,2300,idle
12/26/2023 13:18,5.205,478,2320,idle
12/26/2023 13:18,5.205,441,2300,idle
12/26/2023 13:18,5.201,437,2300,idle
12/26/2023 13:18,5.201,436,2260,idle
12/26/2023 13:18,5.201,437,2260,idle
12/26/2023 13:18,5.201,469,2300,idle
12/26/2023 13:18,5.205,434,2300,idle
12/26/2023 13:18,5.201,428,2260,idle
12/26/2023 13:18,5.197,507,2620,idle
12/26/2023 13:18,5.193,539,2780,idle
12/26/2023 13:18,5.205,457,2400,idle
12/26/2023 13:18,5.205,434,2260,idle
12/26/2023 13:18,5.205,435,2260,idle
12/26/2023 13:18,5.197,512,2660,idle
12/26/2023 13:18,5.197,508,2620,idle
12/26/2023 13:18,5.201,439,2660,idle
12/26/2023 13:18,5.205,434,2260,idle
12/26/2023 13:18,5.201,490,2460,idle
12/26/2023 13:18,5.201,429,2260,idle
12/26/2023 13:18,5.205,432,2260,idle
12/26/2023 13:18,5.201,469,2220,idle
12/26/2023 13:18,5.197,516,2680,idle
12/26/2023 13:18,5.197,523,2680,idle
12/26/2023 13:18,5.205,440,2300,idle
12/26/2023 13:18,5.201,434,2260,idle
12/26/2023 13:18,5.205,432,2260,idle
12/26/2023 13:18,5.201,432,2260,idle
12/26/2023 13:18,5.197,507,2780,idle
12/26/2023 13:18,5.197,522,2680,idle
12/26/2023 13:18,5.193,591,3020,idle
12/26/2023 13:18,5.205,439,2260,idle
12/26/2023 13:18,5.201,440,2260,idle
12/26/2023 13:18,5.205,439,2400,idle
12/26/2023 13:18,5.205,433,2260,idle
12/26/2023 13:18,5.197,518,2580,idle
12/26/2023 13:18,5.205,433,2260,idle
12/26/2023 13:18,5.201,427,2260,idle
12/26/2023 13:18,5.197,690,3080,idle
12/26/2023 13:18,5.197,521,2680,idle
12/26/2023 13:18,5.201,464,2680,idle
12/26/2023 13:18,5.201,436,2260,idle
12/26/2023 13:18,5.193,598,2500,idle
12/26/2023 13:18,5.205,435,2260,idle
12/26/2023 13:18,5.201,435,2260,idle
12/26/2023 13:18,5.205,466,2260,idle
12/26/2023 13:19,5.205,439,2260,idle
12/26/2023 13:19,5.197,509,2620,idle
12/26/2023 13:19,5.201,506,2620,idle
12/26/2023 13:19,5.201,436,2300,idle
12/26/2023 13:19,5.205,435,2360,idle
12/26/2023 13:19,5.201,507,2620,idle
12/26/2023 13:19,5.197,510,2660,idle
12/26/2023 13:19,5.205,437,2260,idle
12/26/2023 13:19,5.205,438,2300,idle
12/26/2023 13:19,5.205,432,2400,idle
12/26/2023 13:19,5.201,508,2620,idle
12/26/2023 13:19,5.197,539,2660,idle
12/26/2023 13:19,5.205,434,2260,idle
12/26/2023 13:19,5.201,442,2300,idle
12/26/2023 13:19,5.205,432,2460,idle
12/26/2023 13:19,5.201,433,2300,idle
12/26/2023 13:19,5.205,510,2420,idle
12/26/2023 13:19,5.201,436,2260,idle
12/26/2023 13:19,5.201,433,2620,idle
12/26/2023 13:19,5.201,437,2360,idle
12/26/2023 13:19,5.201,433,2260,idle
12/26/2023 13:19,5.197,574,2620,idle
12/26/2023 13:19,5.197,506,2660,idle
12/26/2023 13:19,5.197,471,2460,idle
12/26/2023 13:19,5.205,435,2300,idle
12/26/2023 13:19,5.201,427,2260,idle
12/26/2023 13:19,5.205,455,2300,idle
12/26/2023 13:19,5.205,434,2220,idle
12/26/2023 13:19,5.205,437,2220,idle
12/26/2023 13:19,5.201,436,2260,idle
12/26/2023 13:19,5.205,448,2320,idle
12/26/2023 13:19,5.193,576,2880,idle
12/26/2023 13:19,5.197,504,2620,idle
12/26/2023 13:19,5.201,443,2260,idle
12/26/2023 13:19,5.197,508,2620,idle
12/26/2023 13:19,5.201,506,2620,idle
12/26/2023 13:19,5.197,497,2660,idle
12/26/2023 13:19,5.197,497,2620,idle
12/26/2023 13:19,5.197,497,2580,idle
12/26/2023 13:19,5.201,433,2220,idle
12/26/2023 13:19,5.201,434,2220,idle
12/26/2023 13:19,5.205,432,2260,idle
12/26/2023 13:19,5.205,436,2220,idle
12/26/2023 13:19,5.197,464,2320,idle
12/26/2023 13:19,5.201,436,2260,idle
12/26/2023 13:19,5.201,443,2300,idle
12/26/2023 13:19,5.197,509,2620,idle
12/26/2023 13:19,5.197,508,2660,idle
12/26/2023 13:19,5.205,426,2360,idle
12/26/2023 13:19,5.205,431,2260,idle
12/26/2023 13:19,5.197,551,2820,idle
12/26/2023 13:19,5.201,506,2580,idle
12/26/2023 13:19,5.205,435,2300,idle
12/26/2023 13:19,5.205,443,2460,idle
12/26/2023 13:19,5.205,439,2300,idle
12/26/2023 13:19,5.197,513,2620,idle
12/26/2023 13:19,5.197,514,2680,idle
12/26/2023 13:19,5.201,435,2260,idle
12/26/2023 13:20,5.201,437,2400,idle
12/26/2023 13:20,5.201,423,2260,idle
12/26/2023 13:20,5.205,488,2260,idle
12/26/2023 13:20,5.201,442,2680,idle
12/26/2023 13:20,5.201,449,2300,idle
12/26/2023 13:20,5.185,668,3380,idle
12/26/2023 13:20,5.197,514,2660,idle
12/26/2023 13:20,5.189,617,3220,idle
12/26/2023 13:20,5.201,502,2300,idle
12/26/2023 13:20,5.189,595,3020,idle
12/26/2023 13:20,5.205,435,2260,idle
12/26/2023 13:20,5.189,591,3040,idle
12/26/2023 13:20,5.201,421,2460,idle
12/26/2023 13:20,5.193,525,2760,idle
12/26/2023 13:20,5.189,614,3040,idle
12/26/2023 13:20,5.189,513,2580,idle
12/26/2023 13:20,5.181,674,2820,idle
12/26/2023 13:20,5.205,436,2460,idle
12/26/2023 13:20,5.201,440,2300,idle
12/26/2023 13:20,5.201,474,2300,idle
12/26/2023 13:20,5.201,443,2260,idle
12/26/2023 13:20,5.197,515,2680,idle
12/26/2023 13:20,5.197,506,2780,idle
12/26/2023 13:20,5.201,434,2260,idle
12/26/2023 13:20,5.205,447,2260,idle
12/26/2023 13:20,5.205,419,2260,idle
12/26/2023 13:20,5.205,438,2200,idle
12/26/2023 13:20,5.201,441,2360,idle
12/26/2023 13:20,5.201,438,2260,idle
12/26/2023 13:20,5.205,461,2260,idle
12/26/2023 13:20,5.205,433,2260,idle
12/26/2023 13:20,5.205,436,2360,idle
12/26/2023 13:20,5.201,466,2420,idle
12/26/2023 13:20,5.197,510,2660,idle
12/26/2023 13:20,5.193,600,2920,idle
12/26/2023 13:20,5.197,498,2660,idle
12/26/2023 13:20,5.205,422,2260,idle
12/26/2023 13:20,5.205,436,2200,idle
12/26/2023 13:20,5.205,435,2200,idle
12/26/2023 13:20,5.197,509,2780,idle
12/26/2023 13:20,5.197,538,2860,idle
12/26/2023 13:20,5.201,480,2500,idle
12/26/2023 13:20,5.201,434,2260,idle
12/26/2023 13:20,5.205,433,2260,idle
12/26/2023 13:20,5.205,434,2360,idle
12/26/2023 13:20,5.201,438,2300,idle
12/26/2023 13:20,5.197,560,2820,idle
12/26/2023 13:20,5.205,421,2260,idle
12/26/2023 13:20,5.197,506,2620,idle
12/26/2023 13:20,5.193,583,2860,idle
12/26/2023 13:20,5.197,506,2560,idle
12/26/2023 13:20,5.197,535,2660,idle
12/26/2023 13:20,5.201,438,2300,idle
12/26/2023 13:20,5.205,433,2260,idle
12/26/2023 13:20,5.205,433,2260,idle
12/26/2023 13:20,5.201,432,2260,idle
12/26/2023 13:20,5.201,482,2360,idle
12/26/2023 13:20,5.201,444,2300,idle
12/26/2023 13:21,5.197,458,2460,idle
12/26/2023 13:21,5.201,418,2260,idle
12/26/2023 13:21,5.205,433,2200,idle
12/26/2023 13:21,5.201,433,2260,idle
12/26/2023 13:21,5.201,434,2260,idle
12/26/2023 13:21,5.197,521,2660,idle
12/26/2023 13:21,5.197,510,2620,idle
12/26/2023 13:21,5.205,440,2260,idle
12/26/2023 13:21,5.201,451,2360,idle
12/26/2023 13:21,5.201,440,2300,idle
12/26/2023 13:21,5.201,443,2300,idle
12/26/2023 13:21,5.201,427,2300,idle
12/26/2023 13:21,5.201,430,2260,idle
12/26/2023 13:21,5.201,438,2200,idle
12/26/2023 13:21,5.205,432,2200,idle
12/26/2023 13:21,5.201,455,2500,idle
12/26/2023 13:21,5.205,433,2260,idle
12/26/2023 13:21,5.205,433,2260,idle
12/26/2023 13:21,5.201,434,2260,idle
12/26/2023 13:21,5.205,434,2300,idle
12/26/2023 13:21,5.205,434,2500,idle
12/26/2023 13:21,5.201,439,2760,idle
12/26/2023 13:21,5.197,518,2660,idle
12/26/2023 13:21,5.201,429,2300,idle
12/26/2023 13:21,5.201,435,2220,idle
12/26/2023 13:21,5.201,437,2400,idle
12/26/2023 13:21,5.197,512,2580,idle
12/26/2023 13:21,5.197,531,2660,idle
12/26/2023 13:21,5.197,506,2620,idle
12/26/2023 13:21,5.197,512,2660,idle
12/26/2023 13:21,5.189,603,3280,idle
12/26/2023 13:21,5.197,510,2660,idle
12/26/2023 13:21,5.197,532,2660,idle
12/26/2023 13:21,5.197,539,2780,idle
12/26/2023 13:21,5.205,439,2260,idle
12/26/2023 13:21,5.197,514,2780,idle
12/26/2023 13:21,5.197,512,2660,idle
12/26/2023 13:21,5.193,587,3380,idle
12/26/2023 13:21,5.197,510,2660,idle
12/26/2023 13:21,5.201,436,2260,idle
12/26/2023 13:21,5.201,431,2260,idle
12/26/2023 13:21,5.197,467,2420,idle
12/26/2023 13:21,5.201,504,2620,idle
12/26/2023 13:21,5.201,437,2260,idle
12/26/2023 13:21,5.205,433,2260,idle
12/26/2023 13:21,5.205,436,2680,idle
12/26/2023 13:21,5.201,430,2260,idle
12/26/2023 13:21,5.201,462,2500,idle
12/26/2023 13:21,5.201,434,2300,idle
12/26/2023 13:21,5.201,459,2260,idle
12/26/2023 13:21,5.201,435,2260,idle
12/26/2023 13:21,5.197,510,2660,idle
12/26/2023 13:21,5.197,518,2720,idle
12/26/2023 13:21,5.205,439,2300,idle
12/26/2023 13:21,5.205,438,2320,idle
12/26/2023 13:21,5.205,434,2260,idle
12/26/2023 13:21,5.201,433,2260,idle
12/26/2023 13:21,5.201,441,2260,idle
12/26/2023 13:21,5.201,432,2300,idle
12/26/2023 13:22,5.205,453,2400,idle
12/26/2023 13:22,5.201,446,2320,idle
12/26/2023 13:22,5.205,445,2260,idle
12/26/2023 13:22,5.201,433,2260,idle
12/26/2023 13:22,5.205,434,2260,idle
12/26/2023 13:22,5.197,513,2820,idle
12/26/2023 13:22,5.185,667,3440,idle
12/26/2023 13:22,5.201,493,2300,idle
12/26/2023 13:22,5.201,440,2300,idle
12/26/2023 13:22,5.205,435,2300,idle
12/26/2023 13:22,5.197,505,2620,idle
12/26/2023 13:22,5.197,510,2660,idle
12/26/2023 13:22,5.205,463,2300,idle
12/26/2023 13:22,5.205,432,2260,idle
12/26/2023 13:22,5.205,433,2300,idle
12/26/2023 13:22,5.197,436,2320,idle
12/26/2023 13:22,5.201,437,2260,idle
12/26/2023 13:22,5.201,461,2400,idle
12/26/2023 13:22,5.201,446,2300,idle
12/26/2023 13:22,5.201,451,2360,idle
12/26/2023 13:22,5.197,506,2660,idle
12/26/2023 13:22,5.201,505,2660,idle
12/26/2023 13:22,5.197,509,2760,idle
12/26/2023 13:22,5.201,446,2260,idle
12/26/2023 13:22,5.205,464,2300,idle
12/26/2023 13:22,5.197,526,2520,idle
12/26/2023 13:22,5.205,434,2260,idle
12/26/2023 13:22,5.205,432,2260,idle
12/26/2023 13:22,5.205,433,2260,idle
12/26/2023 13:22,5.205,457,2300,idle
12/26/2023 13:22,5.201,506,2260,idle
12/26/2023 13:22,5.197,500,2660,idle
12/26/2023 13:22,5.193,605,3140,idle
12/26/2023 13:22,5.205,437,2260,idle
12/26/2023 13:22,5.197,512,2660,idle
12/26/2023 13:22,5.197,508,2620,idle
12/26/2023 13:22,5.205,456,2300,idle
12/26/2023 13:22,5.201,461,2420,idle
12/26/2023 13:22,5.201,434,2260,idle
12/26/2023 13:22,5.201,441,2420,idle
12/26/2023 13:22,5.205,433,2260,idle
12/26/2023 13:22,5.201,474,2460,idle
12/26/2023 13:22,5.201,432,2260,idle
12/26/2023 13:22,5.197,507,2620,idle
12/26/2023 13:22,5.197,505,2780,idle
12/26/2023 13:22,5.205,433,2260,idle
12/26/2023 13:22,5.205,465,2300,idle
12/26/2023 13:22,5.205,436,2260,idle
12/26/2023 13:22,5.201,440,2300,idle
12/26/2023 13:22,5.205,467,2420,idle
12/26/2023 13:22,5.197,502,2620,idle
12/26/2023 13:22,5.197,533,2660,idle
12/26/2023 13:22,5.205,438,2260,idle
12/26/2023 13:22,5.201,474,2220,idle
12/26/2023 13:22,5.201,439,2300,idle
12/26/2023 13:22,5.197,505,2620,idle
12/26/2023 13:22,5.197,530,2860,idle
